im	marker	bGood	iLG	chr	coorGenet	startCtgOnChr	indexOnPath
2923	NODE_3556_length_19645_cov_2.73717_B0_start455,4086,4086,4086	True	6	chr7	226.057897237	12678240	-1
2924	NODE_4545_length_15814_cov_2.66605_B0_start4999,4999	True	6	chr7	226.057897237	12698220	-1
2925	NODE_5040_length_13988_cov_2.73372_B0_start4230,9705,9736	True	6	chr7	226.057897237	12714360	129
2926	NODE_13230_length_2577_cov_2.56561___355	False	6	chr7	226.057897237	12728700	-1
2927	NODE_1596_length_33442_cov_2.61253___5480	False	6	chr7	228.943313118	12817680	-1
2928	NODE_1596_length_33442_cov_2.61253___5480	False	6	chr7	228.943313118	12817680	-1
2929	NODE_1596_length_33442_cov_2.61253___5500	False	6	chr7	228.943313118	12817680	-1
2930	NODE_9093_length_6113_cov_2.8227_B0_start2272,4718,4733	True	6	chr7	228.943313118	12851460	131
2931	NODE_1210_length_39029_cov_2.79857_B0_start6857,6866,6880,7636,7724,15154,23101,23205	True	6	chr7	230.795376702	12901920	132
2932	NODE_1210_length_39029_cov_2.79857_B1_start32332	True	6	chr7	232.682393101	12901920	133
2933	NODE_1596_length_33442_cov_2.61253___5480	False	6	chr7	232.682393101	12941280	-1
2934	NODE_1596_length_33442_cov_2.61253___5500	False	6	chr7	232.682393101	12941280	-1
2935	NODE_6160_length_11065_cov_2.2388___445	False	6	chr7	232.682393101	12975060	-1
2936	NODE_743_length_48026_cov_2.39501_B0_start6208,6208,7934,19291,19295	True	6	chr7	233.616999752	12995040	-1
2937	NODE_3773_length_18810_cov_2.72088_B0_start5673	True	6	chr7	233.616999752	13043400	134
2938	NODE_65_length_106355_cov_2.83146_B1_start94812,94812	True	6	chr7	234.637443334	13062540	135
2939	NODE_65_length_106355_cov_2.83146_B0_start30200,30367,30489,31832	True	6	chr7	235.647578699	13062540	-1
2940	NODE_2760_length_23518_cov_2.87997_B1_start21629,21629	True	6	chr7	235.647578699	13169220	136
2941	NODE_2760_length_23518_cov_2.87997_B0_start14269	True	6	chr7	236.668022281	13169220	137
2942	NODE_5548_length_12524_cov_2.4727___10819	False	6	chr7	235.647578699	13193040	-1
2943	NODE_5548_length_12524_cov_2.4727___10819	False	6	chr7	235.647578699	13193040	-1
2944	NODE_1905_length_30071_cov_2.6283_B1_start23190,23190,23219,23219,23313	True	6	chr7	236.668022281	13239660	-1
2945	NODE_1905_length_30071_cov_2.6283_B0_start8103	True	6	chr7	238.730170208	13239660	138
2946	NODE_5691_length_12199_cov_2.43491_B0_start5417,5417,5417	True	6	chr7	236.668022281	13270080	-1
2947	NODE_656_length_50642_cov_2.20954_B1_start46666	True	6	chr7	240.653484249	13344720	139
2948	NODE_656_length_50642_cov_2.20954_B0_start18937	True	6	chr7	241.605893998	13344720	140
2949	NODE_3997_length_17909_cov_2.53885_B0_start4996,5052,5052,5142	True	6	chr7	240.653484249	13395720	-1
2950	NODE_4551_length_15801_cov_2.35221_B0_start1013	True	6	chr7	242.586317567	13429140	141
2951	NODE_7075_length_9218_cov_2.16855_B0_start3079	True	6	chr7	244.737186821	13460940	142
2952	NODE_8837_length_6419_cov_2.0054___4450	False	6	chr7	244.737186821	13470480	-1
2953	NODE_8837_length_6419_cov_2.0054___4468	False	6	chr7	244.737186821	13470480	-1
2954	NODE_1034_length_41810_cov_2.4101_B0_start18113	True	6	chr7	249.446547574	13528920	143
2955	NODE_2564_length_24646_cov_2.27236_B0_start15146	True	6	chr7	249.446547574	13571040	-1
2956	NODE_4367_length_16449_cov_1.99896_B0_start11994,15723	True	6	chr7	249.446547574	13596000	-1
2957	NODE_2135_length_28138_cov_2.43141_B1_start25512	True	6	chr7	250.565347258	13649280	-1
2958	NODE_2135_length_28138_cov_2.43141_B0_start2020,2020,3518	True	6	chr7	251.620803171	13649280	144
2959	NODE_4894_length_14497_cov_2.19744_B0_start6978,6978,8427,8427,12555,12652,12657,12835	True	6	chr7	253.544117213	13712640	145
2960	NODE_8415_length_6983_cov_3.04213___3965	False	6	chr7	253.544117213	13727460	-1
2961	NODE_14646_length_1999_cov_0.425906_B0_start1873,1873	True	6	chr7	258.253477966	13880100	146
2962	NODE_5666_length_12253_cov_2.20569_B0_start9121	True	6	chr7	262.962838719	14033640	147
2963	NODE_6385_length_10576_cov_1.90854_B0_start2519	True	6	chr7	262.962838719	14046240	148
2964	NODE_6698_length_9949_cov_1.80592_B0_start4428,4441	True	6	chr7	262.962838719	14057160	-1
2965	NODE_8987_length_6242_cov_2.21425___6035	False	6	chr7	262.962838719	14067420	-1
2966	NODE_8987_length_6242_cov_2.21425___6035	False	6	chr7	262.962838719	14067420	-1
2967	NODE_5860_length_11776_cov_1.54664_B0_start3013	True	6	chr7	263.403842961	14087400	-1
2968	NODE_12378_length_3041_cov_1.84955_B0_start2687	True	6	chr7	264.167716298	14124900	149
2969	NODE_6908_length_9519_cov_2.01469_B0_start1095,1131	True	6	chr7	265.23158622	14150640	150
2970	NODE_3590_length_19526_cov_2.65866_B0_start7495,7584	True	6	chr7	266.318585552	14184720	151
2971	NODE_2973_length_22370_cov_2.0685_B0_start7396	True	6	chr7	269.891533751	14204580	152
2972	NODE_2162_length_27948_cov_2.40913___8024	False	6	chr7	276.072231549	14299560	-1
2973	NODE_5268_length_13320_cov_2.22384_B1_start4763	True	6	chr7	276.072231549	14327820	153
2974	NODE_5268_length_13320_cov_2.22384_B0_start4634,4634	True	6	chr7	277.072264885	14327820	154
2975	NODE_7098_length_9180_cov_1.91178___1977	False	6	chr7	277.072264885	14341440	-1
2976	NODE_7098_length_9180_cov_1.91178___8356	False	6	chr7	279.113364611	14341440	-1
2977	NODE_7098_length_9180_cov_1.91178___8356	False	6	chr7	279.113364611	14341440	-1
2978	NODE_9510_length_5630_cov_7.77556___986	False	6	chr7	277.072264885	14350920	-1
2979	NODE_16654_length_1566_cov_1.63479___1349	False	6	chr7	277.072264885	14356860	-1
2980	NODE_728_length_48359_cov_2.79026_B0_start2013,2013,17467	True	6	chr7	279.113364611	14382840	-1
2981	NODE_765_length_47504_cov_3.23062_B0_start15516,20017,20629,20808,20895,20895,38898	True	6	chr7	279.113364611	14431500	-1
2982	NODE_1443_length_35616_cov_2.7242_B0_start18363,26067,26067	True	6	chr7	279.113364611	14479320	-1
2983	NODE_1742_length_31707_cov_2.35977_B0_start8804	True	6	chr7	279.113364611	14515260	-1
2984	NODE_1825_length_30874_cov_3.62951_B0_start7888	True	6	chr7	279.113364611	14547300	-1
2985	NODE_1968_length_29509_cov_2.58735_B0_start16230,17181	True	6	chr7	279.113364611	14578500	-1
2986	NODE_2414_length_25911_cov_2.98201_B0_start17753	True	6	chr7	279.113364611	14636580	-1
2987	NODE_2487_length_25362_cov_2.7257_B0_start9509,9571	True	6	chr7	279.113364611	14662800	-1
2988	NODE_3070_length_21905_cov_2.09871_B0_start1134	True	6	chr7	279.113364611	14688480	-1
2989	NODE_3185_length_21370_cov_4.31892_B0_start3189,7276,7364,9677,9677,15425,15425,15449,15449	True	6	chr7	279.113364611	14710740	-1
2990	NODE_3651_length_19270_cov_2.52938_B0_start3739,4990,7795,7795	True	6	chr7	279.113364611	14732460	-1
2991	NODE_4589_length_15629_cov_2.88501_B1_start11689,11689,11782,11782	True	6	chr7	279.113364611	14752080	-1
2992	NODE_4672_length_15336_cov_2.51837_B0_start10581	True	6	chr7	279.113364611	14768040	-1
2993	NODE_5059_length_13921_cov_2.16807_B0_start1055,1055	True	6	chr7	279.113364611	14783700	-1
2994	NODE_5180_length_13588_cov_3.34304___4694	False	6	chr7	279.113364611	14797980	-1
2995	NODE_5181_length_13586_cov_3.12063_B0_start959,8131	True	6	chr7	279.113364611	14811900	-1
2996	NODE_5256_length_13368_cov_2.27928_B0_start2046	True	6	chr7	279.113364611	14825820	-1
2997	NODE_5549_length_12524_cov_4.51383_B0_start1681	True	6	chr7	279.113364611	14853000	-1
2998	NODE_5550_length_12515_cov_11.7126_B0_start9736,10173	True	6	chr7	279.113364611	14865840	-1
2999	NODE_5736_length_12063_cov_1.78576_B0_start4682,4802	True	6	chr7	279.113364611	14878680	-1
3000	NODE_5771_length_11979_cov_3.14254_B0_start2722,2751,8638,8638,8821,8906	True	6	chr7	279.113364611	14891100	-1
3001	NODE_5829_length_11839_cov_2.63699_B0_start170,1254	True	6	chr7	279.113364611	14903400	-1
3002	NODE_5877_length_11741_cov_2.36917_B0_start8995	True	6	chr7	279.113364611	14915580	-1
3003	NODE_5935_length_11578_cov_2.61624_B0_start1055,1055	True	6	chr7	279.113364611	14927640	-1
3004	NODE_6192_length_10979_cov_5.22614_B0_start10184,10243	True	6	chr7	279.113364611	14939520	-1
3005	NODE_6648_length_10060_cov_1.88699_B0_start3984,3997	True	6	chr7	279.113364611	14950800	-1
3006	NODE_7290_length_8814_cov_3.31953___6804	False	6	chr7	279.113364611	14961180	-1
3007	NODE_7290_length_8814_cov_3.31953___6860	False	6	chr7	279.113364611	14961180	-1
3008	NODE_7290_length_8814_cov_3.31953___6863	False	6	chr7	279.113364611	14961180	-1
3009	NODE_7590_length_8285_cov_4.35298_B0_start5748	True	6	chr7	279.113364611	14979060	-1
3010	NODE_7601_length_8267_cov_2.55268_B0_start5535	True	6	chr7	279.113364611	14987700	-1
3011	NODE_7734_length_8008_cov_3.21623_B0_start3968,4224	True	6	chr7	279.113364611	14996280	-1
3012	NODE_7987_length_7588_cov_1.67073_B0_start3568	True	6	chr7	279.113364611	15004620	-1
3013	NODE_8518_length_6844_cov_2.28091_B0_start5922,5922,5984,5984	True	6	chr7	279.113364611	15020100	-1
3014	NODE_8795_length_6464_cov_1.93755_B0_start4600	True	6	chr7	279.113364611	15027300	-1
3015	NODE_8903_length_6344_cov_2.07314_B0_start2336	True	6	chr7	279.113364611	15034080	-1
3016	NODE_9176_length_6016_cov_2.57034_B0_start1463	True	6	chr7	279.113364611	15040740	-1
3017	NODE_9221_length_5958_cov_5.8048_B0_start4342,4342	True	6	chr7	279.113364611	15047100	-1
3018	NODE_9255_length_5919_cov_2.46705_B0_start5416,5416,5503,5503	True	6	chr7	279.113364611	15053400	-1
3019	NODE_9547_length_5586_cov_2.88596_B0_start651,651,651	True	6	chr7	279.113364611	15059640	156
3020	NODE_10502_length_4558_cov_3.61398_B0_start2148	True	6	chr7	279.113364611	15071340	-1
3021	NODE_12697_length_2849_cov_3.13977___740	False	6	chr7	279.113364611	15080160	-1
3022	NODE_13338_length_2529_cov_2.67914_B0_start644	True	6	chr7	279.113364611	15083340	155
3023	NODE_13612_length_2392_cov_2.54209___1177	False	6	chr7	279.113364611	15086220	-1
3024	NODE_14199_length_2144_cov_77.3731_B0_start1642,1665	True	6	chr7	279.113364611	15088920	-1
3025	NODE_16173_length_1640_cov_2.96572_B0_start297,297,363,363	True	6	chr7	279.113364611	15095760	-1
3026	NODE_16395_length_1606_cov_2.96089___1416	False	6	chr7	279.113364611	15097740	-1
3027	NODE_16395_length_1606_cov_2.96089___1416	False	6	chr7	279.113364611	15097740	-1
3028	NODE_17694_length_1420_cov_6.43177_B0_start1209,1229	True	6	chr7	279.113364611	15099660	-1
3029	NODE_26822_length_895_cov_2.84067_B0_start650,650	True	6	chr7	279.113364611	15101400	-1
3030	NODE_83_length_98811_cov_2.61584_B0_start77222	True	11	chr8	0	0	2
3031	NODE_2191_length_27749_cov_2.4137_B0_start6504,12495,23492,23659	True	11	chr8	0	99120	1
3032	NODE_2402_length_26017_cov_2.72387___8518	False	11	chr8	0	127200	-1
3033	NODE_2491_length_25287_cov_2.57546___22149	False	11	chr8	0	153540	-1
3034	NODE_6075_length_11267_cov_2.535_B0_start6808,6808,6853	True	11	chr8	0.0	179160	-1
3035	NODE_7100_length_9174_cov_2.49221_B0_start5182	True	11	chr8	0.0	190740	-1
3036	NODE_446_length_61045_cov_2.58206_B0_start26608,26625,32151	True	11	chr8	8.01713250376	317340	-1
3037	NODE_2491_length_25287_cov_2.57546___3119	False	11	chr8	8.01713250376	378720	-1
3038	NODE_2491_length_25287_cov_2.57546___3138	False	11	chr8	8.01713250376	378720	-1
3039	NODE_2491_length_25287_cov_2.57546___10206	False	11	chr8	8.01713250376	378720	-1
3040	NODE_2491_length_25287_cov_2.57546___10206	False	11	chr8	8.01713250376	378720	-1
3041	NODE_2491_length_25287_cov_2.57546___10246	False	11	chr8	8.01713250376	378720	-1
3042	NODE_2491_length_25287_cov_2.57546___23239	False	11	chr8	10.0173992344	378720	-1
3043	NODE_2754_length_23561_cov_2.60777_B0_start7480	True	11	chr8	8.01713250376	404340	3
3044	NODE_3641_length_19311_cov_1.97681_B0_start8135	True	11	chr8	8.01713250376	428220	-1
3045	NODE_4149_length_17320_cov_2.90283___5651	False	11	chr8	8.01713250376	447840	-1
3046	NODE_5120_length_13733_cov_2.54923___10252	False	11	chr8	8.01713250376	465480	-1
3047	NODE_8164_length_7337_cov_2.56584___1056	False	11	chr8	8.01713250376	479520	-1
3048	NODE_3200_length_21283_cov_2.84858_B0_start3619,7440	True	11	chr8	8.67063922843	491820	-1
3049	NODE_345_length_67336_cov_2.44113_B0_start61025,62983,64537	True	11	chr8	10.0173992344	513420	4
3050	NODE_4056_length_17679_cov_2.52808_B0_start13067,13067	True	11	chr8	12.1916548314	583320	5
3051	NODE_4502_length_15962_cov_2.77877___3043	False	11	chr8	12.1916548314	601320	-1
3052	NODE_8239_length_7227_cov_2.80124___3713	False	11	chr8	12.1916548314	639360	-1
3053	NODE_8239_length_7227_cov_2.80124___3768	False	11	chr8	12.1916548314	639360	-1
3054	NODE_8239_length_7227_cov_2.80124___3859	False	11	chr8	12.1916548314	639360	-1
3055	NODE_8239_length_7227_cov_2.80124___3859	False	11	chr8	12.1916548314	639360	-1
3056	NODE_8239_length_7227_cov_2.80124___3859	False	11	chr8	12.1916548314	639360	-1
3057	NODE_729_length_48346_cov_2.90187___39462	False	11	chr8	22.4313754637	650820	-1
3058	NODE_729_length_48346_cov_2.90187___40507	False	11	chr8	22.4313754637	650820	-1
3059	NODE_729_length_48346_cov_2.90187___45260	False	11	chr8	22.4313754637	650820	-1
3060	NODE_729_length_48346_cov_2.90187___45463	False	11	chr8	22.4313754637	650820	-1
3061	NODE_729_length_48346_cov_2.90187___46874	False	11	chr8	22.4313754637	650820	-1
3062	NODE_729_length_48346_cov_2.90187___46874	False	11	chr8	22.4313754637	650820	-1
3063	NODE_789_length_46851_cov_2.73213_B1_start27882	True	11	chr8	22.4313754637	699480	-1
3064	NODE_886_length_44670_cov_1.94251_B0_start19605,19612,19622	True	11	chr8	22.4313754637	746640	8
3065	NODE_912_length_44102_cov_3.14752___2819	False	11	chr8	22.4313754637	791640	-1
3066	NODE_912_length_44102_cov_3.14752___2819	False	11	chr8	22.4313754637	791640	-1
3067	NODE_912_length_44102_cov_3.14752___6447	False	11	chr8	22.4313754637	791640	-1
3068	NODE_912_length_44102_cov_3.14752___6447	False	11	chr8	22.4313754637	791640	-1
3069	NODE_912_length_44102_cov_3.14752___6447	False	11	chr8	22.4313754637	791640	-1
3070	NODE_912_length_44102_cov_3.14752___17327	False	11	chr8	22.4313754637	791640	-1
3071	NODE_912_length_44102_cov_3.14752___17327	False	11	chr8	22.4313754637	791640	-1
3072	NODE_912_length_44102_cov_3.14752___24937	False	11	chr8	22.4313754637	791640	-1
3073	NODE_912_length_44102_cov_3.14752___24937	False	11	chr8	22.4313754637	791640	-1
3074	NODE_1123_length_40263_cov_2.81868___32729	False	11	chr8	22.4313754637	836100	-1
3075	NODE_1835_length_30817_cov_2.81498_B0_start4094,4095	True	11	chr8	22.4313754637	876720	7
3076	NODE_3297_length_20841_cov_3.08133_B0_start1489	True	11	chr8	22.4313754637	929580	9
3077	NODE_4814_length_14781_cov_2.27064___9991	False	11	chr8	22.4313754637	991620	-1
3078	NODE_5369_length_13039_cov_2.88332_B0_start9459,9459	True	11	chr8	22.4313754637	1034760	6
3079	NODE_6330_length_10673_cov_2.43336___4755	False	11	chr8	22.4313754637	1059840	-1
3080	NODE_183_length_81560_cov_2.47375_B0_start70412,70412,70468,70468	True	11	chr8	25.4626065546	1183980	10
3081	NODE_6015_length_11396_cov_2.52506_B0_start1779	True	11	chr8	25.4626065546	1265880	-1
3082	NODE_2784_length_23403_cov_2.57898_B0_start11591,11591	True	11	chr8	27.932244321	1340520	11
3083	NODE_2870_length_22916_cov_2.7723___19851	False	11	chr8	31.5924145222	1398360	-1
3084	NODE_7946_length_7678_cov_2.44725_B0_start4406,4485,4485,4551	True	11	chr8	31.5924145222	1421580	12
3085	NODE_2545_length_24824_cov_2.51771_B0_start10653	True	11	chr8	33.5534501799	1484460	13
3086	NODE_697_length_49064_cov_2.71408_B0_start3700,11642,11642,29013,29043,29209,29415	True	11	chr8	35.4584424915	1541760	14
3087	NODE_378_length_64633_cov_2.94692_B0_start31655,31722,41623,42009,42014,54244,55204	True	11	chr8	36.4018667067	1687560	-1
3088	NODE_1624_length_33028_cov_2.61273_B0_start9315,9505,9505,21236	True	11	chr8	36.4018667067	1752540	15
3089	NODE_6720_length_9889_cov_2.46652_B0_start3270,3270,5884	True	11	chr8	38.5155757455	1905300	-1
3090	NODE_1538_length_34263_cov_2.51292_B0_start23170,31222,31222	True	11	chr8	39.6997650963	1965180	16
3091	NODE_25_length_145579_cov_2.63374_B1_start51210,51252,51252	True	11	chr8	41.9473344894	2132400	17
3092	NODE_25_length_145579_cov_2.63374_B2_start65514,67800	True	11	chr8	42.4399145944	2132400	-1
3093	NODE_8693_length_6600_cov_2.47599_B0_start951	True	11	chr8	42.4399852997	2332380	-1
3094	NODE_5756_length_12006_cov_2.92695_B0_start1426	True	11	chr8	42.9277580588	2353560	18
3095	NODE_89_length_97149_cov_2.71457_B0_start43093,43093	True	11	chr8	45.0333323263	2413920	19
3096	NODE_89_length_97149_cov_2.71457_B1_start91242	True	11	chr8	46.1444891656	2413920	-1
3097	NODE_9121_length_6082_cov_2.79795___3313	False	11	chr8	45.0333323263	2511420	-1
3098	NODE_9121_length_6082_cov_2.79795___3313	False	11	chr8	45.0333323263	2511420	-1
3099	NODE_435_length_61580_cov_2.66254_B0_start2222,2319,16899,18036,24040,24054,24718	True	11	chr8	46.1444891656	2528400	-1
3100	NODE_907_length_44235_cov_2.80615_B0_start38655	True	11	chr8	46.1444891656	2590320	-1
3101	NODE_3991_length_17932_cov_2.77163_B0_start6980,6980,6981,6981	True	11	chr8	46.1444891656	2634900	20
3102	NODE_5483_length_12690_cov_2.77902_B0_start4110,4110,6376,6539	True	11	chr8	46.1444891656	2653140	-1
3103	NODE_5483_length_12690_cov_2.77902_B1_start10411	True	11	chr8	46.1444891656	2653140	-1
3104	NODE_1126_length_40238_cov_2.53798_B0_start10562,21663,22010	True	11	chr8	48.2953584197	2666160	21
3105	NODE_3427_length_20186_cov_2.74396_B0_start10245	True	11	chr8	48.2953584197	2706720	22
3106	NODE_2257_length_27189_cov_2.61071_B0_start7951	True	11	chr8	49.9084015307	2733660	23
3107	NODE_2442_length_25696_cov_3.15731_B0_start19210	True	11	chr8	49.9084015307	2761200	24
3108	NODE_3703_length_19059_cov_2.547_B0_start860	True	11	chr8	49.9084015307	2787240	-1
3109	NODE_2291_length_26890_cov_2.43337_B0_start24448	True	11	chr8	54.1662919477	2842500	25
3110	NODE_617_length_52240_cov_2.8022_B0_start477,690,24264,24264,43179,43961,43990	True	11	chr8	55.5362406571	2869740	-1
3111	NODE_1856_length_30585_cov_2.476_B0_start22726	True	11	chr8	55.5362406571	2922300	26
3112	NODE_825_length_45942_cov_2.83055_B0_start13003,23849,23849	True	11	chr8	56.8876742765	2953200	-1
3113	NODE_1077_length_41267_cov_2.8277_B0_start6363,6423,7754,40978,41006	True	11	chr8	56.8876742765	2999460	27
3114	NODE_2261_length_27128_cov_2.58278_B0_start1736,8028,8128,8128,20383	True	11	chr8	56.8876742765	3041040	29
3115	NODE_2285_length_26920_cov_2.86532_B0_start18632	True	11	chr8	56.8876742765	3068520	-1
3116	NODE_2892_length_22783_cov_2.45869_B0_start20492	True	11	chr8	56.8876742765	3095760	28
3117	NODE_3159_length_21506_cov_2.68957_B0_start9097	True	11	chr8	56.8876742765	3118860	-1
3118	NODE_4884_length_14540_cov_2.87681_B0_start7245,7245	True	11	chr8	56.8876742765	3140700	-1
3119	NODE_1871_length_30343_cov_2.65089_B1_start14112,14112,14132,14132,16214,16214	True	11	chr8	59.7730901575	3174180	30
3120	NODE_1871_length_30343_cov_2.65089_B0_start282,282	True	11	chr8	61.8141898835	3174180	32
3121	NODE_50_length_120255_cov_2.70904_B0_start71725,71725	True	11	chr8	61.8141898835	3267300	-1
3122	NODE_906_length_44242_cov_2.38362_B0_start7917,7917	True	11	chr8	61.8141898835	3387900	-1
3123	NODE_2514_length_25116_cov_2.59549_B0_start6891,6891,6901,6901	True	11	chr8	61.8141898835	3432480	31
3124	NODE_3287_length_20881_cov_2.34806___8130	False	11	chr8	61.8141898835	3457920	-1
3125	NODE_3287_length_20881_cov_2.34806___14873	False	11	chr8	61.8141898835	3457920	-1
3126	NODE_3099_length_21784_cov_2.37067_B0_start12087,12161,12387	True	11	chr8	62.6996754174	3481320	-1
3127	NODE_6155_length_11070_cov_2.56152_B0_start6749	True	11	chr8	62.8069569261	3503460	-1
3128	NODE_2111_length_28328_cov_2.46527_B0_start13915	True	11	chr8	67.1764664012	3613140	33
3129	NODE_4366_length_16453_cov_2.42541___10868	False	11	chr8	67.1764664012	3641820	-1
3130	NODE_2201_length_27652_cov_2.59134_B0_start305,322,20206	True	11	chr8	68.1764997365	3672180	34
3131	NODE_4026_length_17782_cov_2.1461_B0_start6179,6179	True	11	chr8	69.1380678329	3721140	35
3132	NODE_4203_length_17058_cov_2.69466___1921	False	11	chr8	69.1380678329	3739260	-1
3133	NODE_4203_length_17058_cov_2.69466___2178	False	11	chr8	69.1380678329	3739260	-1
3134	NODE_455_length_60624_cov_2.6031_B0_start11324,11324,16793	True	11	chr8	71.0430601445	3760680	-1
3135	NODE_455_length_60624_cov_2.6031_B1_start35255,35255,35301,35301,35654	True	11	chr8	71.0430601445	3760680	38
