id,marker_name,linkage_id,chr,genetic_coord
2952,NODE_8837_length_6419_cov_2.0054___4450,6,chr7,244.737186821
2953,NODE_8837_length_6419_cov_2.0054___4468,6,chr7,244.737186821
2954,NODE_1034_length_41810_cov_2.4101_B0_start18113,6,chr7,249.446547574
2955,NODE_2564_length_24646_cov_2.27236_B0_start15146,6,chr7,249.446547574
2956,"NODE_4367_length_16449_cov_1.99896_B0_start11994,15723",6,chr7,249.446547574
2957,NODE_2135_length_28138_cov_2.43141_B1_start25512,6,chr7,250.565347258
2958,"NODE_2135_length_28138_cov_2.43141_B0_start2020,2020,3518",6,chr7,251.620803171
2959,"NODE_4894_length_14497_cov_2.19744_B0_start6978,6978,8427,8427,12555,12652,12657,12835",6,chr7,253.544117213
2960,NODE_8415_length_6983_cov_3.04213___3965,6,chr7,253.544117213
2961,"NODE_14646_length_1999_cov_0.425906_B0_start1873,1873",6,chr7,258.253477966
2962,NODE_5666_length_12253_cov_2.20569_B0_start9121,6,chr7,262.962838719
2963,NODE_6385_length_10576_cov_1.90854_B0_start2519,6,chr7,262.962838719
2964,"NODE_6698_length_9949_cov_1.80592_B0_start4428,4441",6,chr7,262.962838719
2965,NODE_8987_length_6242_cov_2.21425___6035,6,chr7,262.962838719
2967,NODE_5860_length_11776_cov_1.54664_B0_start3013,6,chr7,263.403842961
2968,NODE_12378_length_3041_cov_1.84955_B0_start2687,6,chr7,264.167716298
2969,"NODE_6908_length_9519_cov_2.01469_B0_start1095,1131",6,chr7,265.23158622
2970,"NODE_3590_length_19526_cov_2.65866_B0_start7495,7584",6,chr7,266.318585552
2971,NODE_2973_length_22370_cov_2.0685_B0_start7396,6,chr7,269.891533751
2972,NODE_2162_length_27948_cov_2.40913___8024,6,chr7,276.072231549
2973,NODE_5268_length_13320_cov_2.22384_B1_start4763,6,chr7,276.072231549
2974,"NODE_5268_length_13320_cov_2.22384_B0_start4634,4634",6,chr7,277.072264885
2975,NODE_7098_length_9180_cov_1.91178___1977,6,chr7,277.072264885
2976,NODE_7098_length_9180_cov_1.91178___8356,6,chr7,279.113364611
2978,NODE_9510_length_5630_cov_7.77556___986,6,chr7,277.072264885
2979,NODE_16654_length_1566_cov_1.63479___1349,6,chr7,277.072264885
2980,"NODE_728_length_48359_cov_2.79026_B0_start2013,2013,17467",6,chr7,279.113364611
2981,"NODE_765_length_47504_cov_3.23062_B0_start15516,20017,20629,20808,20895,20895,38898",6,chr7,279.113364611
2982,"NODE_1443_length_35616_cov_2.7242_B0_start18363,26067,26067",6,chr7,279.113364611
2983,NODE_1742_length_31707_cov_2.35977_B0_start8804,6,chr7,279.113364611
2984,NODE_1825_length_30874_cov_3.62951_B0_start7888,6,chr7,279.113364611
2985,"NODE_1968_length_29509_cov_2.58735_B0_start16230,17181",6,chr7,279.113364611
2986,NODE_2414_length_25911_cov_2.98201_B0_start17753,6,chr7,279.113364611
2987,"NODE_2487_length_25362_cov_2.7257_B0_start9509,9571",6,chr7,279.113364611
2988,NODE_3070_length_21905_cov_2.09871_B0_start1134,6,chr7,279.113364611
2989,"NODE_3185_length_21370_cov_4.31892_B0_start3189,7276,7364,9677,9677,15425,15425,15449,15449",6,chr7,279.113364611
2990,"NODE_3651_length_19270_cov_2.52938_B0_start3739,4990,7795,7795",6,chr7,279.113364611
2991,"NODE_4589_length_15629_cov_2.88501_B1_start11689,11689,11782,11782",6,chr7,279.113364611
2992,NODE_4672_length_15336_cov_2.51837_B0_start10581,6,chr7,279.113364611
2993,"NODE_5059_length_13921_cov_2.16807_B0_start1055,1055",6,chr7,279.113364611
2994,NODE_5180_length_13588_cov_3.34304___4694,6,chr7,279.113364611
2995,"NODE_5181_length_13586_cov_3.12063_B0_start959,8131",6,chr7,279.113364611
2996,NODE_5256_length_13368_cov_2.27928_B0_start2046,6,chr7,279.113364611
2997,NODE_5549_length_12524_cov_4.51383_B0_start1681,6,chr7,279.113364611
2998,"NODE_5550_length_12515_cov_11.7126_B0_start9736,10173",6,chr7,279.113364611
2999,"NODE_5736_length_12063_cov_1.78576_B0_start4682,4802",6,chr7,279.113364611
3000,"NODE_5771_length_11979_cov_3.14254_B0_start2722,2751,8638,8638,8821,8906",6,chr7,279.113364611
3001,"NODE_5829_length_11839_cov_2.63699_B0_start170,1254",6,chr7,279.113364611
3002,NODE_5877_length_11741_cov_2.36917_B0_start8995,6,chr7,279.113364611
3003,"NODE_5935_length_11578_cov_2.61624_B0_start1055,1055",6,chr7,279.113364611
3004,"NODE_6192_length_10979_cov_5.22614_B0_start10184,10243",6,chr7,279.113364611
3005,"NODE_6648_length_10060_cov_1.88699_B0_start3984,3997",6,chr7,279.113364611
3006,NODE_7290_length_8814_cov_3.31953___6804,6,chr7,279.113364611
3007,NODE_7290_length_8814_cov_3.31953___6860,6,chr7,279.113364611
3008,NODE_7290_length_8814_cov_3.31953___6863,6,chr7,279.113364611
3009,NODE_7590_length_8285_cov_4.35298_B0_start5748,6,chr7,279.113364611
3010,NODE_7601_length_8267_cov_2.55268_B0_start5535,6,chr7,279.113364611
3011,"NODE_7734_length_8008_cov_3.21623_B0_start3968,4224",6,chr7,279.113364611
3012,NODE_7987_length_7588_cov_1.67073_B0_start3568,6,chr7,279.113364611
3013,"NODE_8518_length_6844_cov_2.28091_B0_start5922,5922,5984,5984",6,chr7,279.113364611
3014,NODE_8795_length_6464_cov_1.93755_B0_start4600,6,chr7,279.113364611
3015,NODE_8903_length_6344_cov_2.07314_B0_start2336,6,chr7,279.113364611
3016,NODE_9176_length_6016_cov_2.57034_B0_start1463,6,chr7,279.113364611
3017,"NODE_9221_length_5958_cov_5.8048_B0_start4342,4342",6,chr7,279.113364611
3018,"NODE_9255_length_5919_cov_2.46705_B0_start5416,5416,5503,5503",6,chr7,279.113364611
3019,"NODE_9547_length_5586_cov_2.88596_B0_start651,651,651",6,chr7,279.113364611
3020,NODE_10502_length_4558_cov_3.61398_B0_start2148,6,chr7,279.113364611
3021,NODE_12697_length_2849_cov_3.13977___740,6,chr7,279.113364611
3022,NODE_13338_length_2529_cov_2.67914_B0_start644,6,chr7,279.113364611
3023,NODE_13612_length_2392_cov_2.54209___1177,6,chr7,279.113364611
3024,"NODE_14199_length_2144_cov_77.3731_B0_start1642,1665",6,chr7,279.113364611
3025,"NODE_16173_length_1640_cov_2.96572_B0_start297,297,363,363",6,chr7,279.113364611
3026,NODE_16395_length_1606_cov_2.96089___1416,6,chr7,279.113364611
3028,"NODE_17694_length_1420_cov_6.43177_B0_start1209,1229",6,chr7,279.113364611
3029,"NODE_26822_length_895_cov_2.84067_B0_start650,650",6,chr7,279.113364611
3030,NODE_83_length_98811_cov_2.61584_B0_start77222,11,chr8,0
3031,"NODE_2191_length_27749_cov_2.4137_B0_start6504,12495,23492,23659",11,chr8,0
3032,NODE_2402_length_26017_cov_2.72387___8518,11,chr8,0
3033,NODE_2491_length_25287_cov_2.57546___22149,11,chr8,0
3034,"NODE_6075_length_11267_cov_2.535_B0_start6808,6808,6853",11,chr8,0.0
3035,NODE_7100_length_9174_cov_2.49221_B0_start5182,11,chr8,0.0
3036,"NODE_446_length_61045_cov_2.58206_B0_start26608,26625,32151",11,chr8,8.01713250376
3037,NODE_2491_length_25287_cov_2.57546___3119,11,chr8,8.01713250376
3038,NODE_2491_length_25287_cov_2.57546___3138,11,chr8,8.01713250376
3039,NODE_2491_length_25287_cov_2.57546___10206,11,chr8,8.01713250376
3041,NODE_2491_length_25287_cov_2.57546___10246,11,chr8,8.01713250376
3042,NODE_2491_length_25287_cov_2.57546___23239,11,chr8,10.0173992344
3043,NODE_2754_length_23561_cov_2.60777_B0_start7480,11,chr8,8.01713250376
3044,NODE_3641_length_19311_cov_1.97681_B0_start8135,11,chr8,8.01713250376
3045,NODE_4149_length_17320_cov_2.90283___5651,11,chr8,8.01713250376
3046,NODE_5120_length_13733_cov_2.54923___10252,11,chr8,8.01713250376
3047,NODE_8164_length_7337_cov_2.56584___1056,11,chr8,8.01713250376
3048,"NODE_3200_length_21283_cov_2.84858_B0_start3619,7440",11,chr8,8.67063922843
3049,"NODE_345_length_67336_cov_2.44113_B0_start61025,62983,64537",11,chr8,10.0173992344
3050,"NODE_4056_length_17679_cov_2.52808_B0_start13067,13067",11,chr8,12.1916548314
3051,NODE_4502_length_15962_cov_2.77877___3043,11,chr8,12.1916548314
3052,NODE_8239_length_7227_cov_2.80124___3713,11,chr8,12.1916548314
3053,NODE_8239_length_7227_cov_2.80124___3768,11,chr8,12.1916548314
3054,NODE_8239_length_7227_cov_2.80124___3859,11,chr8,12.1916548314
3057,NODE_729_length_48346_cov_2.90187___39462,11,chr8,22.4313754637
3058,NODE_729_length_48346_cov_2.90187___40507,11,chr8,22.4313754637
3059,NODE_729_length_48346_cov_2.90187___45260,11,chr8,22.4313754637
3060,NODE_729_length_48346_cov_2.90187___45463,11,chr8,22.4313754637
3061,NODE_729_length_48346_cov_2.90187___46874,11,chr8,22.4313754637
3063,NODE_789_length_46851_cov_2.73213_B1_start27882,11,chr8,22.4313754637
3064,"NODE_886_length_44670_cov_1.94251_B0_start19605,19612,19622",11,chr8,22.4313754637
3065,NODE_912_length_44102_cov_3.14752___2819,11,chr8,22.4313754637
3067,NODE_912_length_44102_cov_3.14752___6447,11,chr8,22.4313754637
3070,NODE_912_length_44102_cov_3.14752___17327,11,chr8,22.4313754637
3072,NODE_912_length_44102_cov_3.14752___24937,11,chr8,22.4313754637
3074,NODE_1123_length_40263_cov_2.81868___32729,11,chr8,22.4313754637
3075,"NODE_1835_length_30817_cov_2.81498_B0_start4094,4095",11,chr8,22.4313754637
3076,NODE_3297_length_20841_cov_3.08133_B0_start1489,11,chr8,22.4313754637
3077,NODE_4814_length_14781_cov_2.27064___9991,11,chr8,22.4313754637
3078,"NODE_5369_length_13039_cov_2.88332_B0_start9459,9459",11,chr8,22.4313754637
3079,NODE_6330_length_10673_cov_2.43336___4755,11,chr8,22.4313754637
3080,"NODE_183_length_81560_cov_2.47375_B0_start70412,70412,70468,70468",11,chr8,25.4626065546
3081,NODE_6015_length_11396_cov_2.52506_B0_start1779,11,chr8,25.4626065546
3082,"NODE_2784_length_23403_cov_2.57898_B0_start11591,11591",11,chr8,27.932244321
3083,NODE_2870_length_22916_cov_2.7723___19851,11,chr8,31.5924145222
3084,"NODE_7946_length_7678_cov_2.44725_B0_start4406,4485,4485,4551",11,chr8,31.5924145222
3085,NODE_2545_length_24824_cov_2.51771_B0_start10653,11,chr8,33.5534501799
3086,"NODE_697_length_49064_cov_2.71408_B0_start3700,11642,11642,29013,29043,29209,29415",11,chr8,35.4584424915
3087,"NODE_378_length_64633_cov_2.94692_B0_start31655,31722,41623,42009,42014,54244,55204",11,chr8,36.4018667067
3088,"NODE_1624_length_33028_cov_2.61273_B0_start9315,9505,9505,21236",11,chr8,36.4018667067
3089,"NODE_6720_length_9889_cov_2.46652_B0_start3270,3270,5884",11,chr8,38.5155757455
3090,"NODE_1538_length_34263_cov_2.51292_B0_start23170,31222,31222",11,chr8,39.6997650963
3091,"NODE_25_length_145579_cov_2.63374_B1_start51210,51252,51252",11,chr8,41.9473344894
3092,"NODE_25_length_145579_cov_2.63374_B2_start65514,67800",11,chr8,42.4399145944
3093,NODE_8693_length_6600_cov_2.47599_B0_start951,11,chr8,42.4399852997
3094,NODE_5756_length_12006_cov_2.92695_B0_start1426,11,chr8,42.9277580588
3095,"NODE_89_length_97149_cov_2.71457_B0_start43093,43093",11,chr8,45.0333323263
3096,NODE_89_length_97149_cov_2.71457_B1_start91242,11,chr8,46.1444891656
3097,NODE_9121_length_6082_cov_2.79795___3313,11,chr8,45.0333323263
3099,"NODE_435_length_61580_cov_2.66254_B0_start2222,2319,16899,18036,24040,24054,24718",11,chr8,46.1444891656
3100,NODE_907_length_44235_cov_2.80615_B0_start38655,11,chr8,46.1444891656
3101,"NODE_3991_length_17932_cov_2.77163_B0_start6980,6980,6981,6981",11,chr8,46.1444891656
3102,"NODE_5483_length_12690_cov_2.77902_B0_start4110,4110,6376,6539",11,chr8,46.1444891656
3103,NODE_5483_length_12690_cov_2.77902_B1_start10411,11,chr8,46.1444891656
3104,"NODE_1126_length_40238_cov_2.53798_B0_start10562,21663,22010",11,chr8,48.2953584197
3105,NODE_3427_length_20186_cov_2.74396_B0_start10245,11,chr8,48.2953584197
3106,NODE_2257_length_27189_cov_2.61071_B0_start7951,11,chr8,49.9084015307
3107,NODE_2442_length_25696_cov_3.15731_B0_start19210,11,chr8,49.9084015307
3108,NODE_3703_length_19059_cov_2.547_B0_start860,11,chr8,49.9084015307
3109,NODE_2291_length_26890_cov_2.43337_B0_start24448,11,chr8,54.1662919477
3110,"NODE_617_length_52240_cov_2.8022_B0_start477,690,24264,24264,43179,43961,43990",11,chr8,55.5362406571
3111,NODE_1856_length_30585_cov_2.476_B0_start22726,11,chr8,55.5362406571
3112,"NODE_825_length_45942_cov_2.83055_B0_start13003,23849,23849",11,chr8,56.8876742765
3113,"NODE_1077_length_41267_cov_2.8277_B0_start6363,6423,7754,40978,41006",11,chr8,56.8876742765
3114,"NODE_2261_length_27128_cov_2.58278_B0_start1736,8028,8128,8128,20383",11,chr8,56.8876742765
3115,NODE_2285_length_26920_cov_2.86532_B0_start18632,11,chr8,56.8876742765
3116,NODE_2892_length_22783_cov_2.45869_B0_start20492,11,chr8,56.8876742765
3117,NODE_3159_length_21506_cov_2.68957_B0_start9097,11,chr8,56.8876742765
3118,"NODE_4884_length_14540_cov_2.87681_B0_start7245,7245",11,chr8,56.8876742765
3119,"NODE_1871_length_30343_cov_2.65089_B1_start14112,14112,14132,14132,16214,16214",11,chr8,59.7730901575
3120,"NODE_1871_length_30343_cov_2.65089_B0_start282,282",11,chr8,61.8141898835
3121,"NODE_50_length_120255_cov_2.70904_B0_start71725,71725",11,chr8,61.8141898835
3122,"NODE_906_length_44242_cov_2.38362_B0_start7917,7917",11,chr8,61.8141898835
3123,"NODE_2514_length_25116_cov_2.59549_B0_start6891,6891,6901,6901",11,chr8,61.8141898835
3124,NODE_3287_length_20881_cov_2.34806___8130,11,chr8,61.8141898835
3125,NODE_3287_length_20881_cov_2.34806___14873,11,chr8,61.8141898835
3126,"NODE_3099_length_21784_cov_2.37067_B0_start12087,12161,12387",11,chr8,62.6996754174
3127,NODE_6155_length_11070_cov_2.56152_B0_start6749,11,chr8,62.8069569261
3128,NODE_2111_length_28328_cov_2.46527_B0_start13915,11,chr8,67.1764664012
3129,NODE_4366_length_16453_cov_2.42541___10868,11,chr8,67.1764664012
3130,"NODE_2201_length_27652_cov_2.59134_B0_start305,322,20206",11,chr8,68.1764997365
3131,"NODE_4026_length_17782_cov_2.1461_B0_start6179,6179",11,chr8,69.1380678329
3132,NODE_4203_length_17058_cov_2.69466___1921,11,chr8,69.1380678329
3133,NODE_4203_length_17058_cov_2.69466___2178,11,chr8,69.1380678329
3134,"NODE_455_length_60624_cov_2.6031_B0_start11324,11324,16793",11,chr8,71.0430601445
3135,"NODE_455_length_60624_cov_2.6031_B1_start35255,35255,35301,35301,35654",11,chr8,71.0430601445
3136,NODE_979_length_42857_cov_2.62079_B1_start34056,11,chr8,71.0430601445
3137,"NODE_979_length_42857_cov_2.62079_B2_start40562,40562",11,chr8,72.3251816752
3138,NODE_2471_length_25534_cov_2.55862_B0_start19679,11,chr8,71.0430601445
3139,NODE_3136_length_21600_cov_2.66504___6369,11,chr8,71.0430601445
3141,NODE_4359_length_16471_cov_2.62014_B0_start11414,11,chr8,71.0430601445
3142,NODE_7571_length_8332_cov_2.46303_B0_start2842,11,chr8,71.0430601445
3143,NODE_10078_length_4972_cov_2.60879_B0_start2905,11,chr8,71.0430601445
3144,"NODE_2761_length_23514_cov_2.74597_B0_start17772,17831",11,chr8,73.6073032059
3145,"NODE_495_length_58355_cov_2.58597_B0_start26051,34909",11,chr8,75.5877601106
3146,NODE_1986_length_29329_cov_2.63754_B0_start22627,11,chr8,75.5877601106
3147,"NODE_2139_length_28110_cov_2.40442_B0_start26904,26904,27124",11,chr8,75.5877601106
3148,"NODE_181_length_81740_cov_2.60891_B1_start51680,64171",11,chr8,77.6499080373
3149,NODE_470_length_59614_cov_2.56563_B1_start26764,11,chr8,77.6499080373
3150,NODE_2966_length_22387_cov_2.56917_B0_start13385,11,chr8,78.777516623
3151,NODE_1377_length_36565_cov_2.59687___23099,11,chr8,79.9230267412
3152,"NODE_1532_length_34320_cov_2.57347_B0_start3750,3750,3753,3753",11,chr8,79.9230267412
3153,"NODE_97_length_95477_cov_2.67685_B0_start12854,22252,25774,51486,54516,72356,76187,90288,90548",11,chr8,81.0341835804
3154,NODE_235_length_76675_cov_2.6041_B0_start53872,11,chr8,82.9952192381
3155,"NODE_15_length_164048_cov_2.91384_B2_start111053,111105,111105,134092,134092",11,chr8,83.3325167035
3156,"NODE_15_length_164048_cov_2.91384_B1_start44829,45027,70795,111053",11,chr8,83.9756428075
3157,NODE_15_length_164048_cov_2.91384_B0_start6219,11,chr8,85.9560997122
3158,"NODE_46_length_121784_cov_2.77251_B1_start101297,101331",11,chr8,85.9560997122
3159,"NODE_46_length_121784_cov_2.77251_B0_start42892,95553",11,chr8,87.2895120663
3160,NODE_6620_length_10120_cov_1.60128_B0_start6744,11,chr8,88.0654621442
3161,"NODE_5132_length_13709_cov_1.89416_B0_start1761,1761",11,chr8,88.0774483419
3162,"NODE_1442_length_35617_cov_2.5752_B0_start10948,11153,11153,21053,28472,28535,28663",11,chr8,88.6229244204
3163,NODE_5823_length_11848_cov_1.95881___9414,11,chr8,88.6229244204
3165,"NODE_76_length_101537_cov_2.79586_B1_start79843,79847,88521,88521,91361,91396",11,chr8,89.5238496956
3166,"NODE_76_length_101537_cov_2.79586_B0_start36583,63736,63748",11,chr8,91.6981052926
3167,NODE_8308_length_7129_cov_2.87325___2650,11,chr8,89.5238496956
3168,NODE_1246_length_38424_cov_2.55782_B0_start21152,11,chr8,92.9327359221
3169,"NODE_44_length_121886_cov_2.7244_B1_start89394,94385,94385,107536,117403,117433",11,chr8,95.2058546259
3170,"NODE_44_length_121886_cov_2.7244_B0_start64987,64987,64989,64989,73253",11,chr8,97.0928710251
3171,"NODE_3257_length_21024_cov_2.37806_B0_start156,212,13210",11,chr8,99.9507917171
3172,"NODE_156_length_84046_cov_3.11209_B1_start76541,76542",11,chr8,102.951692203
3173,NODE_398_length_63655_cov_2.62551_B1_start20201,11,chr8,104.04509776
3174,NODE_951_length_43281_cov_2.55591_B0_start37136,11,chr8,105.199261596
3175,NODE_453_length_60631_cov_2.55756_B0_start36308,11,chr8,108.689049693
3176,"NODE_453_length_60631_cov_2.55756_B1_start40607,40607",11,chr8,109.764359954
3177,NODE_4334_length_16557_cov_2.33473___10600,11,chr8,109.764359954
3178,"NODE_10281_length_4775_cov_2.05052_B0_start3723,3761",11,chr8,109.764359954
3179,"NODE_581_length_53599_cov_2.31579_B0_start46933,46933",11,chr8,110.806064299
3180,"NODE_2434_length_25762_cov_2.69913_B0_start12165,12165,12336",11,chr8,110.806064299
3181,"NODE_3926_length_18205_cov_2.00398_B0_start2865,5626",11,chr8,112.711056611
3182,NODE_10982_length_4095_cov_1.83283_B0_start1352,11,chr8,114.984175315
3183,NODE_926_length_43822_cov_2.35118_B0_start25870,11,chr8,117.283430977
3184,NODE_3236_length_21154_cov_2.30046_B0_start10696,11,chr8,118.325135322
3185,NODE_5689_length_12200_cov_2.34578_B0_start5480,11,chr8,119.389005245
3186,"NODE_9596_length_5512_cov_1.66617_B0_start3753,3753,3754,3754",11,chr8,119.389005245
3187,NODE_9615_length_5492_cov_2.0894_B0_start3691,11,chr8,119.389005245
3188,NODE_10968_length_4108_cov_1.90364_B0_start434,11,chr8,119.389005245
3189,NODE_7491_length_8488_cov_1.9572_B0_start6519,11,chr8,121.207387453
3190,NODE_4537_length_15831_cov_2.00999_B0_start6610,11,chr8,122.722654928
3191,"NODE_6663_length_10033_cov_1.94854_B0_start5164,5164",11,chr8,122.722654928
3192,NODE_9442_length_5686_cov_1.61981___1570,11,chr8,122.722654928
3193,NODE_9442_length_5686_cov_1.61981___1595,11,chr8,122.722654928
3194,NODE_9442_length_5686_cov_1.61981___1669,11,chr8,122.722654928
3195,"NODE_5402_length_12938_cov_2.00016_B0_start2659,9137,9141",11,chr8,125.800549578
3196,NODE_7799_length_7893_cov_1.43699___5752,11,chr8,127.742541244
3197,"NODE_31994_length_776_cov_2.24043_B0_start362,363",11,chr8,127.742541244
3198,NODE_7475_length_8517_cov_1.82271_B0_start1533,11,chr8,128.795211703
3199,NODE_1583_length_33602_cov_2.59948_B0_start7337,11,chr8,130.310479178
3200,NODE_9438_length_5689_cov_1.97179_B0_start947,11,chr8,131.803127336
3201,"NODE_535_length_55780_cov_2.55132_B1_start33056,38731",11,chr8,132.914284175
3202,NODE_1378_length_36561_cov_2.15926_B0_start28728,11,chr8,132.914284175
3203,"NODE_1022_length_41982_cov_2.20555_B0_start17528,17531",11,chr8,135.161853568
3204,NODE_9376_length_5753_cov_1.93535___5455,11,chr8,135.161853568
3206,"NODE_5809_length_11878_cov_1.93849_B0_start3435,3435,3440,3440",11,chr8,138.133024592
3207,NODE_6718_length_9892_cov_2.08834___1310,11,chr8,138.133024592
3208,"NODE_4619_length_15525_cov_2.08544_B0_start6146,6146",11,chr8,147.045436162
3209,NODE_6513_length_10315_cov_2.19986___5632,11,chr8,147.045436162
3210,NODE_11930_length_3345_cov_2.5419___1679,11,chr8,147.045436162
3211,NODE_3585_length_19536_cov_2.30773___14273,11,chr8,149.987461163
3212,NODE_5047_length_13960_cov_2.50864___11184,11,chr8,149.987461163
3213,NODE_6444_length_10465_cov_2.36366___9483,11,chr8,149.987461163
3214,"NODE_8782_length_6479_cov_2.3949_B0_start4080,4180",11,chr8,149.987461163
3215,NODE_5185_length_13579_cov_2.62225_B0_start5057,11,chr8,151.416129785
3216,NODE_13853_length_2278_cov_1.86914_B0_start2035,11,chr8,151.416129785
3217,"NODE_2041_length_28955_cov_2.14043_B1_start5895,7046,7509,7509",11,chr8,153.088075757
3218,"NODE_2041_length_28955_cov_2.14043_B0_start1057,1057",11,chr8,153.4522429
3219,"NODE_1104_length_40636_cov_2.64757_B0_start1384,1384",11,chr8,155.339710557
3220,NODE_1615_length_33189_cov_4.21893_B0_start5809,11,chr8,155.339710557
3221,NODE_2219_length_27485_cov_2.45139_B0_start10825,11,chr8,155.339710557
3222,"NODE_2568_length_24601_cov_2.38647_B0_start16001,16001",11,chr8,155.339710557
3223,"NODE_2926_length_22625_cov_2.68598_B0_start8210,9489",11,chr8,155.339710557
3224,NODE_4200_length_17074_cov_2.08631___9536,11,chr8,155.339710557
